Id,Category
75211,33
75212,57
71201,33
76670,33
76671,24
101381,33
98101,2
174080,2
133972,33
161552,50
181711,2
108262,33
87422,33
111272,57
75190,13
157950,9
72680,57
72681,28
71460,57
28590,57
105652,57
1500,33
167152,33
65371,57
122292,57
45891,17
165461,33
16571,57
31732,57
114420,33
167291,57
58340,2
138971,33
189000,24
152580,57
78000,33
2211,1
162671,57
44280,51
45570,1
115661,33
162830,57
162831,57
86131,57
181120,2
167530,30
46761,57
173642,2
10801,33
99930,33
33850,57
115061,33
41482,57
178750,33
4562,57
93972,39
134061,33
56681,57
188690,57
190612,33
33080,39
51601,57
157552,57
67620,33
58821,2
66271,57
117162,55
169230,33
40011,20
113992,37
80671,53
151100,2
54681,40
60400,44
5181,43
10611,49
48261,2
197611,57
50720,2
66791,1
39441,20
193830,54
95090,57
95092,57
118682,43
149611,57
120091,33
87550,21
121792,1
124862,49
2082,2
171222,33
68262,2
123390,43
6081,39
37731,57
98451,23
137502,57
51900,34
51901,2
113120,20
113121,57
127432,46
126281,2
5221,57
158362,57
131072,21
149921,57
96271,57
106622,43
92702,2
73402,33
159321,37
171530,2
121640,57
121641,57
16431,21
180831,49
91801,57
161310,57
161311,30
39981,57
198231,2
33342,57
89100,57
123402,34
31750,17
193100,2
197952,24
106580,33
106582,57
72490,33
25232,37
64702,2
176500,2
185701,1
140612,2
127631,57
56461,2
102371,57
169460,43
52610,57
116372,53
55921,33
85231,13
18981,12
1760,2
192772,1
168312,39
181751,57
142702,2
161102,39
168520,57
94792,57
25010,10
158800,33
158802,2
22381,57
47481,33
30991,33
163492,53
31371,57
18400,57
3862,2
49390,1
49391,1
121261,33
35261,33
181371,57
9721,13
74921,33
172520,57
27340,57
48242,15
12012,33
46652,2
108521,33
144480,57
91772,21
41422,53
59872,57
181810,14
59291,37
51390,57
164190,1
195090,40
195091,33
39052,1
166682,8
131340,13
27352,33
108811,33
66622,39
8581,33
34060,57
87612,21
170970,43
170972,57
94512,57
173261,57
173262,17
96961,57
78770,20
137250,43
58930,33
59842,33
92121,54
181541,2
39312,14
39310,39
42611,2
24642,57
4540,43
85461,2
64862,57
58290,33
181270,37
19122,46
111022,40
41851,33
153800,12
83102,57
47322,33
170872,2
28460,57
15341,2
40591,28
40802,57
119040,1
35660,43
35661,2
79942,20
6911,57
64041,26
125152,33
45431,33
115560,33
132160,33
191972,33
81682,57
176132,57
86732,1
59411,39
20930,57
112721,33
147930,14
169440,17
60120,57
50092,50
164502,57
126570,6
123271,33
80121,13
13752,21
13750,57
113242,33
154810,57
95702,1
140432,57
130542,33
39500,2
196462,57
138260,2
143202,33
160701,57
88221,33
88222,20
8432,57
166470,2
19531,57
48430,2
165550,11
149562,32
130392,53
110672,2
182770,57
181021,33
168012,39
24141,57
166250,40
181990,28
134072,2
68220,39
128012,35
126091,57
92982,2
73732,33
81560,57
81562,53
25831,50
81970,53
91681,36
93670,2
6770,57
156641,33
180180,57
193672,43
102140,33
44062,53
88951,57
190501,39
190502,50
63801,2
87510,17
87511,2
105661,39
66230,14
17101,57
174001,2
148760,57
148762,57
143400,57
183062,2
109520,57
109340,2
194650,57
160480,2
90272,1
86081,44
77942,40
194350,33
96750,2
110342,57
103492,57
121271,40
61481,57
73850,57
76882,33
159411,33
25492,21
106250,43
151391,57
73181,36
108320,33
135042,33
104720,57
87162,57
71341,57
28110,39
115542,33
113372,57
73982,2
148420,57
149841,2
73920,23
170601,57
33622,2
161530,39
20642,2
117380,57
71431,50
72240,33
111750,37
66241,2
194932,57
41801,2
7322,33
52411,33
52412,33
166521,33
166522,33
103861,57
78360,17
91601,57
100170,33
162290,57
120562,57
56552,2
117080,1
117082,33
192070,2
149350,21
183541,2
195102,22
124752,24
14011,13
26351,53
141070,37
2292,8
78942,2
45940,33
190450,28
49672,57
104330,57
116201,17
18311,53
199100,27
8802,33
125522,57
117531,57
39190,33
39191,33
8822,33
161131,2
183230,46
96781,11
60590,37
98201,39
152320,2
80102,57
92941,33
40,43
42,33
9192,17
56321,57
156182,57
4881,2
177182,2
132432,39
112312,46
148062,24
164601,54
6432,17
176381,57
49522,2
110111,50
55741,57
19241,2
35911,57
8312,2
150580,2
150582,33
193201,39
86310,2
196142,57
901,12
902,57
4170,2
33590,57
86991,2
169721,57
163592,2
23141,14
39220,21
37331,57
144592,39
177512,2
180561,3
87802,55
158611,33
56070,44
100722,57
87682,33
64030,36
179600,2
155291,56
181282,33
120001,33
77142,33
96142,13
143951,33
54812,53
181630,17
181631,57
107110,57
149502,53
199902,33
96871,57
98641,57
152640,54
152641,2
141600,2
42292,33
164092,57
143021,21
100310,33
143732,57
98591,33
150512,53
174991,53
193501,33
27400,57
112251,34
119472,12
119470,2
25002,2
147332,13
114760,57
115880,2
149822,57
82061,20
112960,39
112961,20
56120,12
24822,49
171421,33
141451,57
44970,2
86561,57
173741,39
173742,57
29271,57
10990,33
82231,2
53271,17
128602,57
52811,57
53292,33
16580,57
98352,57
22810,33
47882,2
139631,57
180130,57
67852,57
136872,57
185331,1
121222,57
95200,57
125212,21
68640,57
29622,33
64182,57
76712,57
178182,33
16321,2
84041,2
190022,2
161161,20
19722,39
34151,43
180952,57
176632,2
176631,57
106350,33
113821,34
104852,33
114132,57
158111,2
140321,33
161882,50
152250,20
152251,53
111161,40
11971,57
187940,1
48830,33
36170,57
82751,57
28661,33
152660,2
97972,57
173950,57
31200,57
133990,2
39111,33
179421,2
54782,2
33940,57
33942,33
143532,20
36321,35
24870,1
155102,53
5900,57
74592,57
85590,2
23862,53
34481,1
54851,33
103321,57
103322,2
31150,21
88362,57
144752,57
76441,33
115891,50
62561,40
62032,57
96321,57
68550,57
10932,57
10260,2
10261,33
28792,33
88641,49
155041,57
105092,55
161372,57
381,53
12601,33
60850,57
129790,33
48962,33
132222,39
164312,57
164310,2
59092,57
189311,57
21471,57
90892,57
178810,57
178811,33
96280,51
23302,57
65651,33
47381,2
27292,57
36781,33
36782,20
196222,57
138090,20
150821,24
139461,57
120112,11
42152,33
125831,44
41391,57
188341,53
111071,57
54060,57
150432,57
97222,57
184031,57
125581,27
103801,1
10171,57
105132,57
178640,57
55861,2
79722,57
60260,20
60262,2
167452,57
27080,2
144060,57
109471,1
126062,13
36831,57
115480,2
23950,13
50781,57
90661,57
184622,2
39680,33
170392,17
9222,2
20271,57
53160,57
34942,1
55510,11
106612,2
174681,33
196991,2
88561,2
37002,2
138881,2
86502,2
71672,1
156302,33
152940,2
158901,57
126100,57
112921,1
151772,40
63982,6
93851,11
8272,33
12531,13
58502,2
130642,14
177220,50
68101,53
71980,19
137522,1
175551,57
25472,2
25470,20
190870,2
112000,57
112001,2
82420,53
47850,2
87701,57
91831,24
53351,17
14422,33
104280,39
122101,57
196610,2
137372,2
18731,28
97562,57
111630,21
150330,57
138771,33
138772,57
15931,39
141632,18
141630,1
45222,50
23112,2
23111,33
98340,55
11450,39
93551,57
14111,37
191632,33
148951,21
111891,2
105461,53
197921,57
121962,1
118012,39
177831,13
168222,53
62021,57
148272,33
131981,18
89890,57
139562,2
62491,17
141752,18
169141,1
23281,57
89932,18
106592,2
176972,2
106340,57
52151,57
28702,57
22730,2
178831,57
141202,49
18430,43
18431,2
153861,57
197992,2
197990,33
147290,57
185072,40
46140,33
61630,53
163182,12
39011,2
106081,57
50930,11
158430,2
70621,57
191761,2
22241,14
138860,40
49770,2
49772,57
73911,57
93561,57
39690,57
89272,2
89271,24
123641,57
44772,27
125310,57
51160,2
91702,20
179401,53
94051,2
116362,57
75892,13
19852,53
59850,33
87112,57
185891,33
150151,37
135761,44
135762,33
96221,57
191391,39
136260,2
90922,6
14941,40
99530,2
143912,57
76281,2
145861,57
117270,57
5731,56
35632,56
45161,26
41782,57
26591,57
89011,57
143751,33
111670,57
38591,36
131210,33
93680,57
29921,53
133131,21
2440,21
18660,33
132722,57
84611,1
106670,14
106671,53
110850,57
82051,2
127041,2
183402,57
183282,33
159000,53
126702,2
47961,38
47962,2
125592,57
126860,0
79800,2
169992,2
43962,12
24922,2
94750,53
179300,33
179301,33
151372,2
98872,2
13432,17
36400,23
195000,12
162992,57
54021,57
183212,11
92460,57
92461,22
44961,43
91160,57
184350,57
55002,57
188432,24
172212,33
91090,55
132251,2
132252,39
36970,33
36972,1
55391,2
190392,33
59680,57
187831,57
30380,57
185432,1
115952,13
991,8
115160,28
43931,13
99362,2
8961,1
10950,12
91040,57
39231,57
117580,57
14102,30
212,33
149100,57
149102,13
8790,57
11310,57
20982,57
18382,2
195040,56
18852,57
18190,13
132531,39
196701,33
191872,10
65722,33
148940,17
118552,33
181860,57
75081,57
114561,2
144102,33
175372,43
118101,2
122462,2
68050,57
45110,33
195962,33
190792,39
700,2
34162,2
162721,2
75531,57
159570,14
150142,33
1652,2
104950,53
19102,57
97411,44
182351,53
25872,8
22202,21
158932,53
18882,1
9650,37
125911,2
165330,57
146241,53
69081,39
69082,33
172371,39
181911,2
155120,36
119771,2
119772,21
15562,33
165041,39
93581,2
169941,2
168072,57
168020,2
161771,33
80452,21
27722,50
14621,33
118421,2
164462,57
152502,33
38391,33
72602,57
91002,39
176782,33
181031,35
49711,33
175131,2
92721,53
150171,20
72032,32
57562,33
193530,33
82662,33
153091,57
63430,57
75150,57
122541,57
4691,57
182841,1
182622,2
116321,28
79730,33
78050,57
81282,33
83551,57
40181,57
176932,53
7922,57
6800,21
127722,50
51961,57
35760,21
7630,24
143830,50
166302,57
80181,33
81980,33
81982,33
176310,35
29950,2
111622,19
81751,33
22510,21
110470,2
143651,46
106971,57
161151,19
43300,2
15740,57
15741,57
102561,43
130121,57
122630,56
20230,57
53590,13
170790,28
128081,57
195660,33
28092,2
175970,1
175971,24
175972,33
16541,57
81211,1
163012,57
99882,33
167432,53
8600,2
150991,57
121890,57
121891,33
181002,2
31771,17
70872,11
173512,2
189320,57
55301,57
34971,33
161250,33
186551,57
21002,51
20461,57
113442,57
94842,57
131672,33
3442,1
61770,57
171352,50
116660,57
127900,53
107640,2
125232,57
148570,33
127030,57
131390,14
195051,2
195052,53
104022,57
195221,53
145460,57
99160,1
7991,2
86970,3
76391,28
57401,36
183292,53
93481,2
166840,57
187442,57
52751,33
114392,1
141280,38
141282,21
100061,57
186690,57
183701,44
4120,57
34240,57
34241,50
59191,20
126472,2
126471,57
130461,33
168260,53
43021,39
43022,18
104882,33
152992,57
25051,33
25052,33
48890,21
169410,33
161891,1
165070,33
7231,33
199072,33
199071,57
41681,2
47242,2
26902,57
70992,57
167491,33
167492,57
66712,57
77000,42
157260,57
157261,57
79061,57
197840,2
199841,2
199842,2
197592,57
43140,33
59640,2
172980,33
34872,8
3430,53
86680,57
58722,39
126940,1
170821,2
121060,33
187930,33
146870,57
124542,57
119100,2
291,50
169662,57
44132,57
12411,57
135992,13
36501,2
87540,2
174111,2
104622,2
68431,57
87891,55
118361,33
99050,57
103522,50
20301,2
101062,57
195502,2
66932,57
166782,57
108841,57
81490,39
13541,13
75321,14
75322,57
133071,33
190730,57
65140,42
125762,17
175062,57
3780,57
3782,33
67361,57
13412,2
7701,43
124912,57
57732,12
193442,33
182872,53
35000,21
73172,57
198881,57
84252,57
36481,57
3791,21
91762,2
125612,57
18971,57
51011,12
23151,57
1201,57
82091,2
195381,54
7840,2
146171,53
64550,44
161461,57
59881,2
82842,33
25860,57
193341,2
48970,43
89522,2
180402,33
37622,2
100821,57
20,14
147301,33
171281,43
144631,17
54272,13
12162,57
164632,40
15810,30
136710,57
117410,39
48151,53
154622,57
125251,57
125252,30
131021,57
40671,39
129292,2
93151,24
48021,39
106961,20
138752,57
98602,33
122112,33
122110,2
141911,17
134600,57
198101,2
33400,34
51352,57
120770,21
120771,57
18492,33
131320,39
62072,57
146962,33
46950,57
108052,33
151262,57
142532,33
17682,57
129752,57
46930,2
131622,33
145610,57
180330,2
116562,57
5352,43
151801,18
46922,57
62302,33
75310,57
175802,33
195390,57
112512,53
51382,57
60960,57
116980,49
194921,20
23601,57
134341,57
19601,57
139470,57
170231,57
125661,57
99610,13
16080,20
126820,18
32811,33
75432,57
12620,57
118140,2
9392,33
16681,2
104142,17
195422,2
64650,57
139822,18
106571,2
128911,57
75650,33
166161,43
37412,57
101962,17
84470,53
64491,57
77201,39
195510,57
119901,57
146182,1
24262,57
180972,2
134291,57
74770,57
41341,57
193320,6
38640,54
184281,53
144162,57
162730,33
28912,57
123311,39
71892,1
3140,33
169501,57
194241,57
194751,33
73872,57
73870,33
108912,57
116412,57
197062,33
61361,57
81950,1
153042,57
124991,2
19412,57
62082,33
70892,2
194051,1
105480,24
6440,2
6442,57
43412,2
157882,57
181601,57
26730,57
1112,2
45291,39
70340,2
32230,2
63422,57
70061,57
5092,12
51472,17
22271,17
151472,57
31472,57
18620,2
103660,44
113071,39
3710,2
47060,53
102712,1
132440,2
33092,57
63361,33
148452,57
191921,33
79070,10
43861,43
117122,2
139852,57
15952,9
91102,27
3502,2
60980,2
90830,2
25990,35
122521,2
25170,33
146112,53
65631,40
29601,12
95310,39
77161,33
193761,57
8731,57
129520,2
116830,33
120022,57
29392,2
3931,33
48502,21
40841,1
194980,21
194981,39
13522,13
4851,2
85110,26
141762,8
154911,57
161601,57
31872,14
26541,2
108371,2
112801,40
1672,50
40292,57
178601,2
36792,11
129861,57
2240,33
2241,57
186112,2
50011,1
36770,2
190030,20
43651,57
75252,57
186031,33
117241,57
157141,39
164150,2
78262,53
75011,2
100080,33
160922,27
133161,39
176291,33
176292,57
15582,57
106221,2
138381,57
163130,57
163132,33
91140,2
91141,57
179552,33
121921,57
101482,2
147651,1
4041,8
22762,2
195592,57
67151,17
189340,13
169920,2
169921,57
107391,33
78641,57
67082,57
142610,33
142611,17
83721,57
168090,56
168092,2
213580,14
213221,57
252480,57
252481,57
268171,57
284922,33
294032,57
215470,33
254592,57
220561,17
233011,33
229370,22
220600,3
233590,17
275331,2
212412,57
293821,33
201200,33
210722,28
266670,53
256860,13
276441,43
228042,24
230912,57
263911,33
213030,2
232050,6
232051,1
244020,21
207360,2
232920,2
232922,57
251821,57
237852,33
264001,53
200451,39
280331,1
289720,57
215711,33
268282,1
264072,2
207510,43
207511,33
200891,54
222290,2
276091,2
280400,0
217422,57
250710,53
265252,57
294472,57
279342,57
255411,13
267331,2
222912,57
290481,13
292292,33
205342,1
202911,37
244040,20
259021,57
219841,57
219842,2
288242,57
243822,1
272510,2
285680,57
270432,2
232381,57
266660,57
228082,57
236010,2
296451,57
237291,2
299270,2
233721,1
214200,57
260352,33
256880,57
202321,21
235762,57
299330,57
230732,33
294612,21
221180,57
221181,57
218052,57
272082,20
298731,43
244920,33
275772,2
296360,53
212212,33
294561,57
201010,33
210241,57
284671,2
296000,57
252892,33
244462,53
262350,57
279460,57
238651,44
210272,2
264432,27
264431,2
260252,33
298821,13
215422,57
276162,33
210832,1
210831,57
212581,2
254891,2
282371,57
201210,2
271311,2
252980,57
294922,57
245411,33
233681,33
270832,2
270830,53
207092,57
284200,2
237440,52
291872,2
289122,49
286260,2
226311,57
277750,57
227530,2
293600,8
234711,13
299010,57
228032,13
271580,21
203021,2
209231,50
258232,39
224120,2
224121,33
206352,2
231682,17
290300,57
230761,35
209761,33
234162,53
219561,57
273531,43
265771,21
287852,1
223042,2
257492,33
213882,2
256331,57
290662,13
209822,33
279711,2
249960,57
249962,17
223220,39
284741,57
230742,57
249372,33
292110,39
251160,55
213811,57
216060,57
281671,33
254580,56
227211,33
259841,20
290610,32
244120,57
280571,2
242381,2
266980,33
260561,33
242090,13
226362,21
290001,3
258291,57
294090,56
295870,2
222221,33
291760,33
239890,57
239891,57
253101,57
243641,57
287500,57
263292,39
203710,57
228050,39
203002,2
229112,33
200931,2
281991,57
212960,3
241351,2
272451,37
213332,57
205162,20
288800,2
253620,57
269112,57
269111,13
213652,57
251291,39
280960,33
261432,33
244002,57
218442,57
257872,57
248012,21
245821,1
254191,57
237752,39
272122,57
208292,2
231942,57
291851,39
280321,57
259292,50
282590,57
297070,57
223160,14
205172,2
222520,33
222521,33
205791,2
247540,2
248460,57
222821,33
222822,33
279792,51
232420,57
232421,57
216241,33
224191,33
205422,33
245611,21
231712,57
211251,33
282552,57
221642,57
266680,33
240300,37
286891,2
286892,20
271180,57
213462,39
291460,21
291461,56
291462,2
208960,57
286681,2
274562,21
285121,33
293311,1
212612,57
243371,1
283730,43
283732,34
216972,33
208791,57
261561,14
271370,57
210592,57
296160,57
296162,33
251941,57
225791,20
262022,33
206500,11
218372,20
253760,2
238180,2
211160,36
223812,53
279250,2
233901,17
275071,24
227750,1
203672,57
291400,9
291250,56
280202,57
279262,6
290560,57
290561,51
263530,40
259631,33
269862,13
218142,57
231991,57
262832,2
262380,33
227770,53
227771,33
202700,13
293960,54
207722,57
241101,57
237232,57
275920,57
293970,57
293971,33
282301,33
273951,1
220081,18
211092,57
289500,33
204542,39
214230,33
274870,33
240490,33
218491,1
251382,57
257980,2
254922,57
218890,2
247892,57
297572,33
206312,57
217062,2
268601,33
223150,2
278321,13
252840,57
207571,57
201390,2
240360,57
231802,57
273430,57
282091,2
256661,57
290622,33
203401,57
215230,51
231512,10
284862,57
277101,44
276051,57
276052,50
217262,57
214410,17
249420,57
279872,57
221491,57
221492,1
245500,2
206792,57
258221,33
289201,17
257132,33
233612,57
296092,13
294202,57
218192,39
278761,2
297351,33
276960,57
211301,17
213432,2
213430,57
287762,2
263612,57
222661,2
250731,33
238560,1
256602,57
207160,57
207162,57
284792,57
206321,2
228840,55
283490,57
236042,53
288571,33
259982,33
247620,33
247622,2
224621,57
214670,57
266190,2
211132,21
297342,57
207010,33
247681,57
287531,53
285001,2
297480,33
217091,57
214381,57
214382,57
299582,57
204350,39
208130,39
249690,40
265590,2
251502,2
222880,33
289242,57
299642,57
268191,57
243561,57
297871,18
205150,57
248852,2
211112,12
238071,33
214042,36
266382,1
233481,2
233482,2
215382,33
216951,21
295321,2
232950,11
212302,2
231352,21
221092,2
204910,43
294932,57
232391,17
276471,13
292942,43
257522,2
224492,33
251200,33
239930,33
227920,33
240221,57
289030,57
292400,33
280840,2
256521,2
260181,36
238832,50
238831,57
226092,57
275302,33
287401,39
201291,37
220032,33
230012,57
236981,57
288292,33
231402,13
213510,33
209372,57
219660,32
295161,33
233182,2
262741,57
297951,2
200490,33
271091,57
244152,2
234152,43
201372,14
284981,57
226440,53
228442,57
219590,57
227411,1
295981,2
201321,50
223920,14
270471,57
275100,57
257351,17
239970,57
239972,57
212830,57
240212,57
227472,53
286580,24
231132,37
236191,57
251930,50
251931,21
202552,57
202852,1
280090,2
272742,49
296130,50
222670,33
214502,57
283442,13
207931,57
253240,53
270371,51
200592,57
247571,2
201092,13
267312,33
247171,33
259432,33
270002,57
266891,43
210151,39
215200,15
271932,33
285431,53
288402,57
275020,33
260142,53
292840,55
292842,57
260640,31
260641,57
244780,33
289742,2
274851,2
274852,50
216422,1
247342,57
200372,39
276830,33
237302,57
283060,57
283062,57
216012,57
237682,57
214622,14
288952,57
249280,33
251152,40
273601,57
232341,33
206441,22
206442,57
217761,24
266241,2
274911,57
249501,39
226642,33
210691,57
262260,57
232542,2
224402,14
285650,33
264022,33
243360,57
257382,33
299590,21
299591,43
282920,2
282921,53
282922,43
202560,2
253332,21
283280,2
283281,57
276170,2
296411,2
247910,57
275520,20
258801,57
258802,57
231692,14
243930,40
298172,33
216112,33
216111,57
273201,33
297911,33
270492,2
216100,43
216102,2
214892,13
272602,21
255400,57
220040,2
220042,57
209551,33
248920,52
257190,2
243070,57
280302,2
225430,56
221652,57
231632,2
249552,57
207620,2
258950,21
282222,23
290942,28
217911,33
253960,53
259861,33
291072,13
266762,2
202840,14
256012,20
258812,33
258861,56
299671,55
285730,2
285732,33
218170,57
207440,9
299472,1
254770,42
254772,53
239320,8
271881,1
297291,57
242251,33
284090,33
251360,33
287941,39
231170,2
231172,57
209602,57
289760,27
260230,2
209342,57
299562,35
221682,53
253080,57
227482,56
265031,57
282141,57
271642,2
269262,2
294002,1
276351,57
224532,2
275731,2
279361,33
226340,20
226342,3
208372,57
240142,50
233981,13
233982,33
236182,2
214181,57
222330,57
294951,33
216382,57
242850,2
211381,33
254632,41
212241,18
257860,1
269451,33
274980,2
201260,14
286621,57
270071,32
214770,33
248570,33
247641,39
250912,57
250910,53
262112,57
215221,57
206270,21
294321,57
293011,39
284850,13
226061,57
235181,57
271401,57
279231,57
258540,57
283831,53
212850,57
261872,57
230921,33
238312,8
267591,1
235880,2
248411,39
248412,40
263180,50
270180,1
283192,33
222411,2
262882,57
214720,1
211460,33
213572,39
260490,43
260491,33
284891,50
279972,57
244080,43
240132,57
275792,21
252772,57
288521,33
294870,57
230592,37
264391,57
254342,2
248750,57
230322,57
291272,2
291271,17
295410,43
249120,26
232211,57
208832,28
208831,57
299912,1
215832,2
268200,57
221051,1
241210,57
243381,2
243382,2
242652,43
246152,33
280751,33
251010,10
276561,1
255552,53
230450,33
233751,33
296381,2
247761,38
267520,33
297161,33
255261,57
267251,57
213140,57
256700,57
283000,57
283001,2
268820,33
291962,13
266470,57
280852,57
223952,57
257251,57
298050,57
258931,2
205922,57
245891,21
211932,33
293630,57
296491,40
260261,33
237371,2
249350,33
278871,33
276380,33
230830,2
230831,57
288011,35
254842,33
279431,24
266402,2
299681,57
257032,6
257030,57
257031,52
263211,12
263212,57
299840,2
257802,2
220592,39
217361,2
217362,53
272850,33
235670,33
256741,2
215212,2
270711,57
295112,20
208452,57
299870,21
283041,39
263050,33
248370,9
229762,13
261182,56
251972,21
200960,57
254660,57
291490,57
254071,53
228310,37
234100,57
236971,57
249832,55
281801,2
217031,43
236840,21
236842,53
210731,33
274110,13
248172,57
247140,33
233851,1
258551,57
211122,57
202741,33
280941,2
241832,18
253350,57
247651,2
225362,13
272022,2
294072,2
259832,53
259830,50
259831,54
220151,2
219950,2
275701,53
258320,39
260931,57
274280,57
237272,57
279860,39
284542,33
224810,50
222070,57
286691,42
232691,33
222762,33
245132,57
276211,57
245100,53
270691,22
291471,24
229702,57
247301,57
282672,2
232810,30
267202,57
250131,2
230611,15
238330,57
278892,57
245322,57
248992,53
224410,57
224411,57
281710,57
204571,13
278051,57
224851,33
275230,33
275231,55
272252,13
216870,57
227222,57
234941,13
285952,2
235772,50
283872,43
283570,20
283571,57
232990,33
242711,16
232161,57
283261,33
220730,18
281852,57
235160,6
262012,30
299192,2
287582,33
241880,56
228580,57
248090,33
225400,13
207800,39
245210,50
259821,33
246471,33
290322,57
200151,43
209531,33
209532,33
226902,2
202952,57
254642,57
225211,2
254010,54
254012,17
290982,21
203140,1
289162,2
236691,44
220810,33
277260,50
230060,57
200861,57
226230,2
222170,55
268042,2
282690,1
202511,2
276330,21
276331,22
288491,0
290491,33
276460,33
246051,2
294390,40
294391,33
238211,57
272302,57
234600,44
287421,57
200220,57
222890,20
242401,1
219090,33
201711,33
221660,23
240801,57
206301,2
282352,13
200750,24
254962,57
272141,33
272142,28
226680,57
223732,57
263751,57
240011,1
210862,57
227170,50
227171,1
267822,5
293880,2
266991,44
279242,57
287260,50
299221,57
225770,24
292340,33
248220,2
236530,44
245261,33
291550,2
204611,33
281830,33
281831,57
206921,57
252620,33
299731,44
206640,57
224100,13
274070,14
260700,39
260701,57
214631,2
223602,53
255830,57
216600,57
216601,21
206932,33
209480,33
261342,39
242490,2
258592,57
258591,30
278791,49
265082,2
210041,57
218700,2
218702,2
283591,33
220251,2
256722,2
279891,57
277201,24
290391,40
294660,8
264720,2
236142,57
226110,20
287310,57
295300,30
262152,14
247870,13
216622,33
262430,2
262431,57
214010,57
244051,53
253971,57
265132,33
231671,1
285570,2
234861,33
220070,57
246121,57
299762,57
230350,33
251110,57
285812,57
216121,28
207060,38
236952,57
225311,33
232611,57
283920,33
283922,57
247310,1
258782,57
294040,57
281420,2
204972,13
263122,2
296592,24
234512,57
255162,22
211442,57
208352,33
206151,39
240512,57
216020,21
268130,57
221670,2
212501,57
254810,57
272470,57
272471,33
224981,9
252690,56
243292,57
213360,40
288730,33
247690,17
215302,49
292872,33
203011,3
209032,2
209031,33
203852,2
235552,57
264301,44
270231,43
283011,57
226102,57
220140,12
275011,17
264821,33
218751,57
265920,57
201612,57
246210,57
265350,57
279481,17
261091,24
229081,57
278670,57
245970,57
245971,13
200641,33
273592,43
273590,14
283742,57
246880,1
288161,14
286641,1
250672,24
259492,33
272550,43
245300,14
256321,56
286341,57
244031,1
224222,57
276692,54
234362,39
297590,24
213900,43
221560,57
273972,2
257181,57
297761,43
279851,20
279852,57
243320,2
235442,57
242772,33
266780,33
266781,2
215250,57
285490,20
298352,49
214352,2
288471,1
252502,9
261930,20
277021,33
241021,43
213292,13
292740,39
292742,57
226951,17
268951,56
249082,50
245400,28
294361,57
203451,21
217221,57
297410,2
231492,33
207560,36
279421,39
225640,1
286982,57
299700,57
211771,19
280442,33
232961,2
211081,57
222442,2
287461,11
270770,33
291980,53
213201,49
267062,17
212152,1
260432,50
273010,57
233331,2
231141,2
281051,8
254091,1
269792,57
231620,28
234230,23
215932,57
282032,33
276740,57
223710,28
283412,2
278772,2
240270,33
264310,33
238432,33
251961,33
251962,37
217820,20
259300,2
270660,2
229460,2
210712,39
209560,53
219402,57
293661,33
278741,40
284520,55
278590,57
221832,57
221830,42
271531,57
213972,2
246090,50
221841,57
217841,8
272430,57
247732,56
260712,11
260710,2
260711,43
222090,57
252602,24
230702,2
289971,57
202382,55
225231,2
268240,33
253511,8
278081,2
294841,57
236831,2
254441,2
246660,39
295142,39
263402,39
272541,33
270311,57
219110,21
282001,57
213710,57
248420,2
256851,57
284362,27
247241,43
221172,57
284480,57
287372,57
241742,57
221292,2
267770,12
268712,11
268710,2
221721,33
213002,57
253832,2
234932,55
299530,57
252940,33
235581,1
235582,57
231891,57
281312,57
281311,33
256610,57
295431,33
204590,20
286860,2
294671,55
217372,2
269430,13
269431,57
270932,39
246292,2
279450,57
265411,2
225011,9
274002,57
200092,33
299520,20
202220,57
237180,33
200742,43
272802,2
264942,57
244670,33
238851,57
260841,33
297990,57
208650,53
266072,57
263860,33
212382,33
285930,57
279402,33
247992,57
206192,2
206190,39
228472,57
257581,33
205960,10
270351,57
219620,39
279952,53
281360,2
261042,57
208300,57
208301,2
291881,14
282791,50
259461,57
259462,57
213090,56
223050,33
250170,39
216572,2
223271,57
268250,57
217412,33
225411,1
225412,57
273630,57
287021,33
224682,2
213621,57
292090,53
292091,17
248281,12
216170,21
271192,53
271191,57
286090,57
286091,15
224771,37
262210,20
259271,33
263831,36
207241,57
277470,33
213832,2
251882,50
273702,2
258790,2
261922,43
256350,20
269961,53
214730,36
201282,46
229811,21
224342,57
202541,33
228132,17
280700,2
207611,1
257100,57
253592,57
253591,2
297550,57
243172,57
272281,35
244312,13
231480,33
202451,30
255132,2
272312,33
234731,33
234732,57
288752,33
263022,16
218110,57
250970,1
282281,33
299061,1
298201,26
209192,57
263711,39
290021,57
260600,33
251140,33
288710,2
237532,28
298012,57
229912,40
220201,57
272342,57
229522,50
269942,57
226712,57
278681,46
210332,46
204382,33
229211,57
292662,2
227001,53
272092,57
293400,2
292510,57
216630,46
217201,2
285942,33
203580,21
280220,20
283300,1
221571,57
208542,57
208941,30
266820,2
210132,2
211611,57
244340,15
217961,33
253572,57
225000,1
279672,50
218901,44
246772,57
292970,18
264462,11
299040,44
258382,57
296101,2
210890,27
258582,57
233710,54
233711,57
283760,40
283761,21
289842,57
260610,55
231950,49
201300,33
201301,44
274100,33
214561,12
206380,11
270801,53
249560,2
247830,11
235940,33
230101,1
250112,57
289002,57
215042,33
262461,13
281011,2
227952,21
201460,20
296432,57
296430,33
296431,33
255941,33
287111,57
269301,33
221032,57
239700,57
239701,1
207680,33
210541,33
287540,20
296790,57
214241,33
216560,24
240190,50
224282,20
231502,2
216042,2
273261,33
