Id,Category
75211,57
75212,57
71201,33
76670,33
76671,24
101381,33
98101,1
174080,2
133972,33
161552,50
181711,1
108262,33
87422,33
111272,57
75190,28
157950,32
72680,57
72681,28
71460,57
28590,57
105652,57
1500,57
167152,33
65371,57
122292,57
45891,17
165461,33
16571,57
31732,57
114420,33
167291,57
58340,2
138971,33
189000,24
152580,57
78000,57
2211,2
162671,57
44280,24
45570,2
115661,33
162830,33
162831,57
86131,57
181120,2
167530,12
46761,57
173642,2
10801,33
99930,57
33850,57
115061,33
41482,57
178750,33
4562,57
93972,13
134061,33
56681,57
188690,57
190612,33
33080,39
51601,57
157552,33
67620,33
58821,2
66271,33
117162,21
169230,33
40011,22
113992,23
80671,53
151100,2
54681,40
60400,43
5181,43
10611,49
48261,1
197611,33
50720,17
66791,1
39441,22
193830,54
95090,57
95092,33
118682,43
149611,57
120091,33
87550,18
121792,2
124862,49
2082,1
171222,33
68262,2
123390,43
6081,39
37731,33
98451,34
137502,57
51900,34
51901,2
113120,22
113121,57
127432,18
126281,2
5221,57
158362,57
131072,18
149921,57
96271,57
106622,43
92702,2
73402,57
159321,34
171530,2
121640,57
121641,57
16431,18
180831,49
91801,57
161310,57
161311,30
39981,57
198231,2
33342,57
89100,57
123402,43
31750,39
193100,2
197952,24
106580,33
106582,57
72490,33
25232,34
64702,2
176500,2
185701,1
140612,2
127631,57
56461,2
102371,57
169460,43
52610,57
116372,53
55921,57
85231,39
18981,18
1760,2
192772,2
168312,39
181751,57
142702,2
161102,39
168520,57
94792,57
25010,10
158800,33
158802,2
22381,57
47481,33
30991,57
163492,53
31371,57
18400,57
3862,2
49390,2
49391,2
121261,33
35261,33
181371,57
9721,13
74921,33
172520,57
27340,57
48242,6
12012,57
46652,2
108521,33
144480,57
91772,18
41422,28
59872,57
181810,18
59291,34
51390,57
164190,2
195090,40
195091,33
39052,2
166682,30
131340,53
27352,57
108811,57
66622,39
8581,33
34060,57
87612,18
170970,43
170972,57
94512,57
173261,57
173262,28
96961,57
78770,22
137250,43
58930,33
59842,33
92121,54
181541,2
39312,23
39310,39
42611,2
24642,33
4540,43
85461,2
64862,57
58290,33
181270,37
19122,18
111022,40
41851,57
153800,52
83102,57
47322,33
170872,2
28460,57
15341,2
40591,28
40802,57
119040,2
35660,43
35661,2
79942,22
6911,57
64041,26
125152,33
45431,57
115560,33
132160,33
191972,33
81682,57
176132,57
86732,2
59411,39
20930,57
112721,57
147930,6
169440,39
60120,57
50092,22
164502,57
126570,52
123271,33
80121,13
13752,18
13750,57
113242,33
154810,57
95702,2
140432,57
130542,33
39500,2
196462,57
138260,2
143202,33
160701,57
88221,33
88222,50
8432,57
166470,2
19531,57
48430,2
165550,11
149562,21
130392,53
110672,2
182770,57
181021,57
168012,39
24141,33
166250,40
181990,28
134072,2
68220,39
128012,35
126091,57
92982,2
73732,33
81560,57
81562,53
25831,50
81970,53
91681,6
93670,2
6770,33
156641,33
180180,57
193672,43
102140,33
44062,53
88951,57
190501,39
190502,22
63801,2
87510,13
87511,2
105661,39
66230,20
17101,57
174001,2
148760,57
148762,57
143400,57
183062,2
109520,57
109340,2
194650,57
160480,2
90272,2
86081,43
77942,40
194350,33
96750,2
110342,57
103492,57
121271,40
61481,57
73850,57
76882,33
159411,33
25492,21
106250,43
151391,57
73181,52
108320,33
135042,57
104720,57
87162,57
71341,57
28110,39
115542,57
113372,33
73982,2
148420,57
149841,2
73920,34
170601,57
33622,2
161530,39
20642,2
117380,57
71431,50
72240,33
111750,37
66241,2
194932,57
41801,2
7322,33
52411,33
52412,33
166521,33
166522,33
103861,57
78360,17
91601,57
100170,33
162290,57
120562,57
56552,2
117080,2
117082,33
192070,2
149350,18
183541,2
195102,21
124752,24
14011,13
26351,53
141070,18
2292,30
78942,2
45940,33
190450,28
49672,57
104330,57
116201,13
18311,53
199100,39
8802,57
125522,57
117531,57
39190,33
39191,33
8822,33
161131,2
183230,10
96781,39
60590,21
98201,39
152320,2
80102,57
92941,33
40,43
42,33
9192,39
56321,57
156182,57
4881,2
177182,2
132432,39
112312,46
148062,6
164601,54
6432,39
176381,57
49522,2
110111,50
55741,57
19241,2
35911,57
8312,2
150580,2
150582,33
193201,53
86310,2
196142,33
901,12
902,57
4170,2
33590,57
86991,2
169721,57
163592,2
23141,6
39220,18
37331,57
144592,39
177512,2
180561,18
87802,21
158611,33
56070,43
100722,33
87682,33
64030,6
179600,2
155291,56
181282,33
120001,33
77142,33
96142,53
143951,57
54812,53
181630,28
181631,57
107110,57
149502,53
199902,57
96871,57
98641,57
152640,54
152641,2
141600,2
42292,33
164092,57
143021,18
100310,33
143732,57
98591,57
150512,53
174991,53
193501,33
27400,57
112251,52
119472,30
119470,2
25002,2
147332,53
114760,57
115880,1
149822,57
82061,20
112960,39
112961,20
56120,30
24822,49
171421,33
141451,57
44970,2
86561,57
173741,39
173742,57
29271,57
10990,33
82231,2
53271,13
128602,57
52811,57
53292,33
16580,57
98352,57
22810,33
47882,2
139631,57
180130,57
67852,57
136872,57
185331,2
121222,57
95200,57
125212,18
68640,57
29622,57
64182,57
76712,57
178182,33
16321,2
84041,2
190022,2
161161,20
19722,39
34151,43
180952,57
176632,2
176631,57
106350,57
113821,21
104852,57
114132,57
158111,2
140321,57
161882,18
152250,20
152251,53
111161,40
11971,57
187940,2
48830,57
36170,57
82751,57
28661,33
152660,1
97972,33
173950,33
31200,57
133990,2
39111,33
179421,2
54782,2
33940,57
33942,33
143532,19
36321,35
24870,1
155102,53
5900,57
74592,57
85590,2
23862,53
34481,2
54851,33
103321,57
103322,2
31150,21
88362,57
144752,57
76441,33
115891,22
62561,40
62032,57
96321,57
68550,57
10932,57
10260,2
10261,33
28792,33
88641,49
155041,57
105092,43
161372,57
381,53
12601,33
60850,57
129790,57
48962,33
132222,39
164312,57
164310,2
59092,57
189311,57
21471,57
90892,57
178810,57
178811,33
96280,21
23302,57
65651,33
47381,2
27292,57
36781,33
36782,34
196222,57
138090,22
150821,24
139461,57
120112,11
42152,57
125831,43
41391,57
188341,53
111071,57
54060,57
150432,33
97222,57
184031,57
125581,39
103801,1
10171,57
105132,57
178640,57
55861,2
79722,57
60260,20
60262,1
167452,57
27080,2
144060,57
109471,2
126062,28
36831,57
115480,2
23950,13
50781,19
90661,57
184622,2
39680,57
170392,39
9222,2
20271,33
53160,57
34942,2
55510,53
106612,2
174681,33
196991,2
88561,2
37002,2
138881,2
86502,2
71672,2
156302,33
152940,2
158901,57
126100,57
112921,2
151772,50
63982,52
93851,11
8272,57
12531,13
58502,2
130642,14
177220,43
68101,53
71980,22
137522,2
175551,57
25472,2
25470,50
190870,2
112000,57
112001,2
82420,53
47850,1
87701,57
91831,32
53351,13
14422,57
104280,39
122101,57
196610,2
137372,2
18731,28
97562,57
111630,21
150330,57
138771,57
138772,57
15931,39
141632,34
141630,2
45222,40
23112,2
23111,33
98340,21
11450,39
93551,57
14111,34
191632,33
148951,18
111891,2
105461,53
197921,57
121962,2
118012,39
177831,13
168222,53
62021,57
148272,33
131981,18
89890,57
139562,2
62491,13
141752,14
169141,1
23281,57
89932,18
106592,2
176972,2
106340,57
52151,57
28702,57
22730,2
178831,57
141202,49
18430,43
18431,2
153861,57
197992,2
197990,57
147290,57
185072,33
46140,33
61630,53
163182,43
39011,2
106081,57
50930,11
158430,2
70621,57
191761,2
22241,18
138860,40
49770,2
49772,57
73911,57
93561,57
39690,57
89272,2
89271,24
123641,57
44772,39
125310,33
51160,2
91702,43
179401,53
94051,2
116362,57
75892,53
19852,53
59850,33
87112,57
185891,57
150151,37
135761,43
135762,33
96221,57
191391,39
136260,2
90922,52
14941,40
99530,2
143912,57
76281,2
145861,57
117270,57
5731,53
35632,56
45161,26
41782,33
26591,57
89011,57
143751,57
111670,57
38591,52
131210,33
93680,57
29921,53
133131,18
2440,18
18660,33
132722,57
84611,2
106670,18
106671,53
110850,57
82051,2
127041,2
183402,57
183282,33
159000,53
126702,2
47961,14
47962,2
125592,57
126860,21
79800,2
169992,2
43962,30
24922,2
94750,53
179300,33
179301,33
151372,2
98872,2
13432,56
36400,18
195000,26
162992,57
54021,57
183212,53
92460,57
92461,22
44961,43
91160,57
184350,57
55002,33
188432,24
172212,57
91090,21
132251,2
132252,39
36970,33
36972,1
55391,2
190392,33
59680,57
187831,57
30380,57
185432,2
115952,39
991,32
115160,28
43931,13
99362,2
8961,2
10950,30
91040,57
39231,33
117580,57
14102,43
212,57
149100,57
149102,53
8790,57
11310,57
20982,57
18382,2
195040,56
18852,57
18190,28
132531,39
196701,33
191872,10
65722,33
148940,53
118552,33
181860,57
75081,57
114561,2
144102,33
175372,43
118101,2
122462,2
68050,57
45110,33
195962,33
190792,39
700,2
34162,2
162721,2
75531,57
159570,37
150142,33
1652,2
104950,53
19102,57
97411,43
182351,53
25872,30
22202,21
158932,53
18882,1
9650,37
125911,2
165330,57
146241,28
69081,39
69082,33
172371,39
181911,2
155120,6
119771,2
119772,21
15562,57
165041,39
93581,2
169941,2
168072,57
168020,2
161771,57
80452,18
27722,19
14621,33
118421,1
164462,57
152502,33
38391,33
72602,57
91002,39
176782,33
181031,53
49711,57
175131,2
92721,53
150171,20
72032,32
57562,57
193530,33
82662,33
153091,57
63430,57
75150,57
122541,57
4691,57
182841,1
182622,3
116321,28
79730,33
78050,57
81282,33
83551,57
40181,57
176932,53
7922,57
6800,38
127722,19
51961,57
35760,21
7630,32
143830,19
166302,57
80181,33
81980,33
81982,33
176310,35
29950,2
111622,50
81751,57
22510,18
110470,2
143651,21
106971,57
161151,19
43300,2
15740,57
15741,57
102561,43
130121,57
122630,56
20230,57
53590,13
170790,28
128081,57
195660,33
28092,2
175970,2
175971,46
175972,33
16541,57
81211,2
163012,33
99882,33
167432,53
8600,2
150991,57
121890,57
121891,33
181002,2
31771,28
70872,13
173512,2
189320,57
55301,57
34971,33
161250,33
186551,57
21002,46
20461,57
113442,57
94842,57
131672,57
3442,1
61770,57
171352,50
116660,57
127900,53
107640,2
125232,57
148570,33
127030,57
131390,18
195051,2
195052,53
104022,57
195221,53
145460,57
99160,2
7991,2
86970,2
76391,28
57401,23
183292,53
93481,2
166840,57
187442,57
52751,57
114392,1
141280,43
141282,21
100061,57
186690,57
183701,43
4120,57
34240,57
34241,19
59191,14
126472,1
126471,57
130461,57
168260,53
43021,39
43022,54
104882,33
152992,57
25051,33
25052,33
48890,21
169410,33
161891,1
165070,33
7231,33
199072,57
199071,57
41681,2
47242,2
26902,57
70992,57
167491,33
167492,33
66712,57
77000,18
157260,57
157261,57
79061,57
197840,2
199841,2
199842,2
197592,57
43140,33
59640,2
172980,33
34872,30
3430,53
86680,33
58722,39
126940,2
170821,2
121060,57
187930,57
146870,57
124542,33
119100,2
291,50
169662,57
44132,57
12411,57
135992,53
36501,2
87540,2
174111,2
104622,2
68431,57
87891,21
118361,33
99050,57
103522,50
20301,2
101062,57
195502,2
66932,57
166782,57
108841,57
81490,39
13541,28
75321,18
75322,33
133071,33
190730,57
65140,32
125762,39
175062,57
3780,57
3782,33
67361,57
13412,2
7701,43
124912,57
57732,34
193442,57
182872,53
35000,21
73172,33
198881,57
84252,57
36481,57
3791,18
91762,2
125612,57
18971,57
51011,21
23151,33
1201,57
82091,2
195381,54
7840,2
146171,53
64550,43
161461,57
59881,2
82842,57
25860,57
193341,2
48970,43
89522,2
180402,33
37622,2
100821,57
20,21
147301,33
171281,43
144631,39
54272,53
12162,57
164632,40
15810,30
136710,57
117410,39
48151,53
154622,57
125251,57
125252,30
131021,57
40671,39
129292,2
93151,24
48021,39
106961,22
138752,57
98602,33
122112,57
122110,2
141911,39
134600,57
198101,2
33400,52
51352,57
120770,21
120771,57
18492,57
131320,39
62072,57
146962,33
46950,57
108052,57
151262,57
142532,33
17682,33
129752,33
46930,2
131622,33
145610,57
180330,2
116562,57
5352,43
151801,18
46922,57
62302,33
75310,57
175802,33
195390,57
112512,53
51382,57
60960,33
116980,49
194921,20
23601,57
134341,57
19601,57
139470,57
170231,57
125661,57
99610,28
16080,22
126820,18
32811,57
75432,57
12620,57
118140,2
9392,33
16681,2
104142,13
195422,2
64650,57
139822,18
106571,2
128911,57
75650,57
166161,43
37412,57
101962,39
84470,53
64491,57
77201,39
195510,57
119901,57
146182,2
24262,57
180972,2
134291,57
74770,57
41341,57
193320,21
38640,54
184281,53
144162,57
162730,33
28912,33
123311,53
71892,2
3140,33
169501,57
194241,57
194751,33
73872,57
73870,57
108912,57
116412,57
197062,33
61361,57
81950,2
153042,57
124991,2
19412,57
62082,57
70892,2
194051,2
105480,21
6440,2
6442,57
43412,2
157882,57
181601,57
26730,57
1112,2
45291,39
70340,2
32230,2
63422,57
70061,57
5092,26
51472,17
22271,39
151472,57
31472,33
18620,2
103660,43
113071,39
3710,2
47060,53
102712,2
132440,2
33092,57
63361,33
148452,57
191921,33
79070,10
43861,43
117122,2
139852,57
15952,32
91102,39
3502,2
60980,2
90830,2
25990,35
122521,2
25170,33
146112,53
65631,40
29601,30
95310,39
77161,33
193761,57
8731,57
129520,2
116830,33
120022,33
29392,2
3931,33
48502,18
40841,2
194980,21
194981,39
13522,39
4851,2
85110,26
141762,30
154911,57
161601,33
31872,18
26541,2
108371,2
112801,40
1672,50
40292,57
178601,0
36792,34
129861,57
2240,57
2241,57
186112,2
50011,1
36770,2
190030,22
43651,57
75252,57
186031,33
117241,57
157141,39
164150,2
78262,53
75011,2
100080,33
160922,39
133161,39
176291,33
176292,57
15582,57
106221,2
138381,57
163130,57
163132,33
91140,1
91141,33
179552,57
121921,57
101482,1
147651,2
4041,30
22762,2
195592,57
67151,39
189340,28
169920,2
169921,57
107391,33
78641,57
67082,57
142610,57
142611,39
83721,57
168090,56
168092,2
213580,18
213221,57
252480,57
252481,57
268171,57
284922,33
294032,57
215470,33
254592,57
220561,18
233011,57
229370,22
220600,2
233590,13
275331,2
212412,57
293821,33
201200,57
210722,13
266670,53
256860,13
276441,43
228042,24
230912,57
263911,33
213030,2
232050,21
232051,1
244020,14
207360,2
232920,2
232922,57
251821,57
237852,33
264001,53
200451,39
280331,1
289720,33
215711,33
268282,2
264072,2
207510,43
207511,33
200891,52
222290,2
276091,2
280400,0
217422,57
250710,53
265252,57
294472,57
279342,57
255411,13
267331,2
222912,57
290481,17
292292,33
205342,1
202911,37
244040,20
259021,57
219841,33
219842,1
288242,57
243822,1
272510,2
285680,57
270432,2
232381,57
266660,33
228082,57
236010,2
296451,57
237291,1
299270,2
233721,1
214200,57
260352,33
256880,33
202321,18
235762,57
299330,33
230732,57
294612,34
221180,57
221181,57
218052,57
272082,19
298731,18
244920,33
275772,2
296360,53
212212,33
294561,57
201010,57
210241,33
284671,2
296000,57
252892,33
244462,53
262350,57
279460,57
238651,43
210272,2
264432,39
264431,2
260252,33
298821,39
215422,57
276162,33
210832,1
210831,57
212581,2
254891,1
282371,33
201210,2
271311,2
252980,57
294922,57
245411,57
233681,33
270832,2
270830,53
207092,57
284200,2
237440,52
291872,2
289122,49
286260,2
226311,57
277750,57
227530,2
293600,32
234711,39
299010,57
228032,13
271580,21
203021,2
209231,22
258232,53
224120,2
224121,33
206352,2
231682,39
290300,57
230761,35
209761,33
234162,53
219561,57
273531,43
265771,37
287852,2
223042,2
257492,57
213882,2
256331,57
290662,53
209822,33
279711,2
249960,57
249962,39
223220,39
284741,57
230742,57
249372,33
292110,39
251160,55
213811,57
216060,57
281671,33
254580,56
227211,33
259841,22
290610,21
244120,57
280571,2
242381,2
266980,33
260561,57
242090,13
226362,14
290001,2
258291,57
294090,56
295870,2
222221,57
291760,33
239890,57
239891,57
253101,57
243641,57
287500,57
263292,39
203710,57
228050,39
203002,2
229112,33
200931,2
281991,57
212960,2
241351,1
272451,34
213332,57
205162,22
288800,2
253620,57
269112,57
269111,13
213652,57
251291,39
280960,33
261432,57
244002,57
218442,57
257872,57
248012,21
245821,2
254191,57
237752,39
272122,57
208292,2
231942,57
291851,39
280321,57
259292,19
282590,57
297070,57
223160,15
205172,2
222520,33
222521,57
205791,2
247540,2
248460,57
222821,33
222822,33
279792,21
232420,57
232421,57
216241,57
224191,33
205422,57
245611,37
231712,57
211251,33
282552,33
221642,57
266680,33
240300,34
286891,2
286892,34
271180,57
213462,39
291460,21
291461,39
291462,2
208960,57
286681,2
274562,21
285121,33
293311,2
212612,57
243371,2
283730,43
283732,52
216972,33
208791,57
261561,15
271370,57
210592,57
296160,57
296162,57
251941,57
225791,20
262022,33
206500,53
218372,22
253760,3
238180,2
211160,14
223812,53
279250,2
233901,18
275071,18
227750,1
203672,57
291400,18
291250,56
280202,57
279262,6
290560,57
290561,21
263530,40
259631,33
269862,13
218142,57
231991,57
262832,2
262380,33
227770,53
227771,33
202700,52
293960,54
207722,57
241101,57
237232,57
275920,57
293970,57
293971,33
282301,33
273951,2
220081,18
211092,57
289500,57
204542,39
214230,57
274870,57
240490,33
218491,1
251382,57
257980,2
254922,57
218890,2
247892,57
297572,33
206312,57
217062,2
268601,33
223150,2
278321,13
252840,57
207571,57
201390,2
240360,57
231802,57
273430,57
282091,2
256661,57
290622,33
203401,57
215230,10
231512,21
284862,57
277101,43
276051,57
276052,22
217262,57
214410,28
249420,57
279872,57
221491,57
221492,1
245500,1
206792,57
258221,57
289201,13
257132,33
233612,57
296092,13
294202,57
218192,39
278761,2
297351,33
276960,57
211301,39
213432,2
213430,57
287762,2
263612,57
222661,2
250731,33
238560,2
256602,33
207160,57
207162,57
284792,57
206321,2
228840,21
283490,57
236042,53
288571,33
259982,33
247620,33
247622,2
224621,57
214670,57
266190,2
211132,14
297342,57
207010,33
247681,57
287531,53
285001,2
297480,57
217091,57
214381,57
214382,57
299582,57
204350,39
208130,39
249690,40
265590,2
251502,2
222880,57
289242,57
299642,57
268191,57
243561,57
297871,18
205150,57
248852,2
211112,30
238071,33
214042,52
266382,2
233481,2
233482,2
215382,57
216951,21
295321,2
232950,11
212302,2
231352,18
221092,2
204910,43
294932,57
232391,39
276471,39
292942,43
257522,2
224492,33
251200,57
239930,33
227920,33
240221,57
289030,57
292400,57
280840,2
256521,2
260181,6
238832,50
238831,57
226092,57
275302,33
287401,39
201291,34
220032,33
230012,57
236981,57
288292,33
231402,13
213510,33
209372,57
219660,32
295161,33
233182,2
262741,57
297951,2
200490,57
271091,33
244152,2
234152,43
201372,21
284981,57
226440,28
228442,57
219590,33
227411,2
295981,2
201321,37
223920,14
270471,57
275100,57
257351,39
239970,57
239972,57
212830,33
240212,57
227472,39
286580,33
231132,34
236191,57
251930,22
251931,18
202552,57
202852,2
280090,2
272742,49
296130,50
222670,33
214502,57
283442,13
207931,57
253240,53
270371,21
200592,57
247571,2
201092,53
267312,33
247171,57
259432,57
270002,57
266891,43
210151,39
215200,18
271932,57
285431,53
288402,57
275020,57
260142,53
292840,31
292842,57
260640,21
260641,57
244780,33
289742,2
274851,2
274852,50
216422,2
247342,33
200372,39
276830,57
237302,57
283060,57
283062,57
216012,57
237682,57
214622,18
288952,57
249280,33
251152,22
273601,57
232341,33
206441,18
206442,57
217761,24
266241,2
274911,57
249501,39
226642,33
210691,57
262260,57
232542,1
224402,14
285650,33
264022,57
243360,57
257382,57
299590,21
299591,43
282920,2
282921,53
282922,43
202560,2
253332,18
283280,2
283281,57
276170,2
296411,2
247910,57
275520,22
258801,57
258802,57
231692,18
243930,40
298172,57
216112,33
216111,57
273201,33
297911,33
270492,2
216100,34
216102,2
214892,28
272602,21
255400,33
220040,2
220042,57
209551,33
248920,52
257190,2
243070,57
280302,2
225430,56
221652,57
231632,2
249552,33
207620,2
258950,18
282222,52
290942,28
217911,33
253960,53
259861,33
291072,53
266762,2
202840,6
256012,20
258812,33
258861,53
299671,21
285730,2
285732,33
218170,33
207440,46
299472,2
254770,12
254772,28
239320,12
271881,2
297291,57
242251,33
284090,33
251360,33
287941,39
231170,2
231172,57
209602,57
289760,39
260230,2
209342,57
299562,35
221682,53
253080,57
227482,56
265031,57
282141,57
271642,2
269262,2
294002,2
276351,57
224532,2
275731,2
279361,33
226340,22
226342,2
208372,33
240142,50
233981,13
233982,33
236182,2
214181,57
222330,57
294951,33
216382,57
242850,2
211381,33
254632,19
212241,23
257860,2
269451,33
274980,2
201260,14
286621,57
270071,21
214770,57
248570,57
247641,39
250912,57
250910,53
262112,57
215221,57
206270,18
294321,57
293011,13
284850,13
226061,57
235181,57
271401,57
279231,57
258540,57
283831,53
212850,57
261872,57
230921,57
238312,8
267591,2
235880,3
248411,39
248412,40
263180,50
270180,2
283192,33
222411,2
262882,57
214720,2
211460,57
213572,39
260490,43
260491,33
284891,22
279972,33
244080,43
240132,57
275792,18
252772,57
288521,57
294870,57
230592,34
264391,57
254342,2
248750,57
230322,57
291272,2
291271,39
295410,43
249120,30
232211,57
208832,28
208831,57
299912,2
215832,2
268200,57
221051,2
241210,57
243381,2
243382,1
242652,43
246152,33
280751,33
251010,10
276561,2
255552,53
230450,33
233751,33
296381,2
247761,43
267520,57
297161,33
255261,57
267251,57
213140,57
256700,57
283000,57
283001,2
268820,57
291962,13
266470,57
280852,57
223952,57
257251,57
298050,57
258931,2
205922,57
245891,18
211932,33
293630,57
296491,29
260261,57
237371,2
249350,33
278871,33
276380,33
230830,2
230831,57
288011,28
254842,33
279431,24
266402,2
299681,33
257032,6
257030,57
257031,6
263211,30
263212,57
299840,2
257802,2
220592,53
217361,2
217362,53
272850,33
235670,33
256741,2
215212,2
270711,57
295112,19
208452,57
299870,18
283041,39
263050,33
248370,10
229762,53
261182,56
251972,18
200960,57
254660,57
291490,57
254071,53
228310,52
234100,57
236971,57
249832,31
281801,2
217031,43
236840,21
236842,53
210731,33
274110,13
248172,57
247140,33
233851,2
258551,57
211122,57
202741,33
280941,2
241832,18
253350,57
247651,2
225362,53
272022,2
294072,2
259832,13
259830,22
259831,54
220151,2
219950,2
275701,53
258320,53
260931,57
274280,57
237272,57
279860,39
284542,33
224810,50
222070,57
286691,21
232691,33
222762,33
245132,57
276211,57
245100,53
270691,22
291471,24
229702,57
247301,57
282672,2
232810,30
267202,57
250131,2
230611,6
238330,57
278892,57
245322,57
248992,53
224410,57
224411,33
281710,57
204571,53
278051,57
224851,33
275230,33
275231,21
272252,13
216870,57
227222,57
234941,53
285952,2
235772,19
283872,43
283570,20
283571,57
232990,57
242711,21
232161,57
283261,33
220730,18
281852,57
235160,21
262012,30
299192,2
287582,33
241880,56
228580,33
248090,57
225400,39
207800,13
245210,20
259821,33
246471,57
290322,57
200151,43
209531,57
209532,33
226902,2
202952,57
254642,57
225211,2
254010,54
254012,53
290982,21
203140,2
289162,2
236691,43
220810,57
277260,50
230060,57
200861,33
226230,2
222170,21
268042,2
282690,2
202511,1
276330,21
276331,22
288491,0
290491,57
276460,33
246051,2
294390,50
294391,33
238211,57
272302,57
234600,43
287421,57
200220,57
222890,48
242401,2
219090,33
201711,33
221660,34
240801,57
206301,2
282352,39
200750,21
254962,57
272141,33
272142,28
226680,57
223732,57
263751,57
240011,2
210862,57
227170,50
227171,1
267822,2
293880,2
266991,43
279242,57
287260,50
299221,57
225770,46
292340,33
248220,2
236530,43
245261,33
291550,2
204611,33
281830,57
281831,57
206921,57
252620,33
299731,43
206640,57
224100,13
274070,23
260700,13
260701,57
214631,2
223602,53
255830,57
216600,57
216601,18
206932,57
209480,33
261342,39
242490,2
258592,57
258591,30
278791,49
265082,2
210041,57
218700,2
218702,2
283591,33
220251,2
256722,2
279891,57
277201,24
290391,31
294660,12
264720,2
236142,57
226110,19
287310,57
295300,30
262152,14
247870,28
216622,33
262430,2
262431,57
214010,57
244051,53
253971,57
265132,33
231671,2
285570,2
234861,33
220070,57
246121,33
299762,57
230350,33
251110,57
285812,57
216121,28
207060,10
236952,33
225311,33
232611,57
283920,57
283922,57
247310,2
258782,57
294040,57
281420,2
204972,53
263122,2
296592,21
234512,57
255162,22
211442,57
208352,33
206151,39
240512,57
216020,18
268130,57
221670,2
212501,57
254810,57
272470,33
272471,33
224981,10
252690,56
243292,57
213360,13
288730,33
247690,39
215302,49
292872,33
203011,2
209032,2
209031,33
203852,1
235552,57
264301,43
270231,43
283011,57
226102,57
220140,43
275011,17
264821,33
218751,57
265920,33
201612,57
246210,57
265350,57
279481,53
261091,24
229081,57
278670,57
245970,33
245971,13
200641,57
273592,43
273590,18
283742,57
246880,2
288161,6
286641,1
250672,24
259492,33
272550,43
245300,6
256321,56
286341,57
244031,2
224222,57
276692,54
234362,53
297590,24
213900,43
221560,57
273972,1
257181,57
297761,43
279851,41
279852,33
243320,2
235442,57
242772,57
266780,33
266781,2
215250,33
285490,41
298352,49
214352,2
288471,2
252502,46
261930,50
277021,33
241021,43
213292,53
292740,39
292742,57
226951,17
268951,56
249082,22
245400,28
294361,57
203451,21
217221,57
297410,2
231492,33
207560,52
279421,39
225640,2
286982,33
299700,57
211771,22
280442,33
232961,2
211081,57
222442,2
287461,11
270770,57
291980,53
213201,54
267062,39
212152,1
260432,22
273010,57
233331,2
231141,2
281051,30
254091,2
269792,57
231620,28
234230,52
215932,57
282032,33
276740,57
223710,28
283412,2
278772,2
240270,33
264310,33
238432,33
251961,33
251962,37
217820,50
259300,2
270660,2
229460,2
210712,39
209560,53
219402,57
293661,33
278741,40
284520,57
278590,57
221832,57
221830,32
271531,57
213972,2
246090,18
221841,57
217841,30
272430,57
247732,53
260712,11
260710,2
260711,43
222090,57
252602,24
230702,2
289971,57
202382,55
225231,2
268240,33
253511,30
278081,2
294841,57
236831,2
254441,2
246660,39
295142,39
263402,39
272541,33
270311,57
219110,18
282001,57
213710,57
248420,2
256851,57
284362,39
247241,43
221172,57
284480,57
287372,33
241742,57
221292,2
267770,26
268712,39
268710,2
221721,33
213002,57
253832,2
234932,31
299530,57
252940,57
235581,2
235582,57
231891,33
281312,57
281311,33
256610,57
295431,33
204590,20
286860,2
294671,21
217372,2
269430,13
269431,33
270932,39
246292,2
279450,57
265411,2
225011,46
274002,57
200092,33
299520,22
202220,57
237180,33
200742,43
272802,2
264942,57
244670,57
238851,57
260841,33
297990,57
208650,53
266072,57
263860,57
212382,33
285930,57
279402,57
247992,57
206192,1
206190,53
228472,57
257581,57
205960,10
270351,57
219620,39
279952,53
281360,2
261042,57
208300,57
208301,2
291881,14
282791,50
259461,57
259462,33
213090,39
223050,33
250170,39
216572,2
223271,33
268250,57
217412,57
225411,2
225412,57
273630,57
287021,57
224682,2
213621,57
292090,53
292091,39
248281,26
216170,18
271192,53
271191,57
286090,57
286091,18
224771,37
262210,22
259271,33
263831,6
207241,33
277470,33
213832,2
251882,22
273702,2
258790,2
261922,43
256350,20
269961,53
214730,52
201282,21
229811,18
224342,57
202541,33
228132,39
280700,2
207611,2
257100,57
253592,57
253591,2
297550,57
243172,57
272281,35
244312,39
231480,57
202451,30
255132,2
272312,33
234731,33
234732,33
288752,33
263022,21
218110,57
250970,2
282281,33
299061,2
298201,12
209192,57
263711,39
290021,33
260600,33
251140,57
288710,2
237532,28
298012,57
229912,40
220201,57
272342,57
229522,18
269942,57
226712,57
278681,10
210332,21
204382,33
229211,57
292662,2
227001,53
272092,57
293400,2
292510,57
216630,46
217201,2
285942,57
203580,18
280220,22
283300,2
221571,57
208542,57
208941,30
266820,2
210132,2
211611,57
244340,14
217961,33
253572,57
225000,2
279672,50
218901,43
246772,57
292970,34
264462,11
299040,38
258382,57
296101,2
210890,39
258582,57
233710,52
233711,57
283760,40
283761,21
289842,57
260610,31
231950,49
201300,33
201301,43
274100,57
214561,12
206380,53
270801,53
249560,2
247830,53
235940,33
230101,2
250112,57
289002,57
215042,33
262461,13
281011,2
227952,18
201460,19
296432,57
296430,57
296431,33
255941,33
287111,57
269301,57
221032,57
239700,57
239701,2
207680,57
210541,33
287540,20
296790,57
214241,33
216560,24
240190,22
224282,50
231502,1
216042,2
273261,33
